,file_name,id,n_vertices,n_triangles,n_quads,bounding_box,classification,volume,surface_area,bounding_box_ratio,compactness,bounding_box_volume,diameter,eccentricity,angle_three_vertices,barycenter_vertice,two_vertices,square_area_triangle,cube_volume_tetrahedron
199,data\benchmark\db\1\m199\m199.off,199,19620,12936.0,0,"[0.025    0.025    0.025    0.376621 0.025    0.025    0.376621 0.025
 0.975    0.025    0.025    0.975    0.025    0.225852 0.025    0.376621
 0.225852 0.025    0.376621 0.225852 0.975    0.025    0.225852 0.975   ]",human,0.006856772785276834,0.9180865004947758,4.316986560821533,9.345250035787416,0.08293408900499344,0.9570074081420898,39.1723192900797,[377. 322. 274. 231. 209. 110. 117.  68.  35.   1.],"[2.030e+02 2.380e+02 2.672e+03 7.650e+02 1.720e+02 1.310e+02 7.250e+02
 2.390e+02 8.600e+01 1.000e+00]","[3.143e+03 7.700e+01 8.000e+00 1.600e+01 1.400e+01 7.000e+00 2.000e+00
 1.000e+00 0.000e+00 2.000e+00]",[835. 404. 226. 132.  68.  40.  19.  13.   6.   1.],[ 54. 203. 269. 290. 250. 147.  72.  19.   3.   1.]
200,data\benchmark\db\10\m1000\m1000.off,1000,57315,26032.0,0,"[0.025    0.025    0.025    0.87974  0.025    0.025    0.87974  0.025
 0.812744 0.025    0.025    0.812744 0.025    0.975    0.025    0.87974
 0.975    0.025    0.87974  0.975    0.812744 0.025    0.975    0.812744]",plant,0.0014257108876065405,1.2302129481909856,1.1996396780014038,49.30888113788357,0.6971283555030823,0.993034839630127,2.3392519042074635,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[3.680e+02 2.618e+03 4.122e+03 3.400e+03 3.007e+03 1.412e+03 2.160e+02
 5.600e+01 8.400e+01 1.000e+00]","[4.262e+03 6.960e+02 1.095e+03 1.175e+03 1.088e+03 7.540e+02 3.330e+02
 1.210e+02 2.700e+01 1.000e+00]","[3.512e+03 1.010e+03 3.390e+02 1.460e+02 5.000e+01 2.100e+01 1.100e+01
 3.000e+00 2.000e+00 1.000e+00]",[159. 645. 989. 992. 637. 297.  81.  17.   3.   1.]
201,data\benchmark\db\10\m1001\m1001.off,1001,34293,16584.0,0,"[0.025    0.025    0.025    0.662534 0.025    0.025    0.662534 0.025
 0.625    0.025    0.025    0.625    0.025    0.975    0.025    0.662534
 0.975    0.025    0.662534 0.975    0.625    0.025    0.975    0.625   ]",,0.013895576583078051,1.1689176098732594,1.5600000619888306,13.549192656846152,0.40373164415359497,0.9892496466636658,3.282430234893802,[434. 656. 613. 477. 332. 236. 169.  85.  46.   1.],"[1.712e+03 2.809e+03 2.498e+03 1.198e+03 5.010e+02 2.070e+02 7.900e+01
 5.400e+01 8.500e+01 1.000e+00]","[2.598e+03 6.360e+02 8.590e+02 8.170e+02 4.990e+02 2.160e+02 7.200e+01
 1.400e+01 3.000e+00 1.000e+00]","[2.034e+03 6.020e+02 2.240e+02 1.010e+02 4.800e+01 2.300e+01 1.000e+01
 3.000e+00 3.000e+00 1.000e+00]",[217. 499. 644. 463. 279. 117.  50.  15.   2.   1.]
202,data\benchmark\db\10\m1002\m1002.off,1002,24780,10184.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.972462 0.025    0.025    0.972462 0.025    0.768037 0.025    0.975
 0.768037 0.025    0.975    0.768037 0.972462 0.025    0.768037 0.972462]",plant,0.45201443019427734,4.6005627702077465,1.2694700956344604,144.82940018737688,0.7282146215438843,1.004124402999878,1.5328600042429112,[389. 431. 369. 326. 244. 191. 136.  70.  46.   1.],"[1.559e+03 2.176e+03 7.420e+02 6.530e+02 5.300e+02 3.350e+02 3.160e+02
 1.480e+02 1.480e+02 1.000e+00]","[2.281e+03 8.070e+02 5.040e+02 2.870e+02 1.780e+02 5.200e+01 1.000e+01
 9.000e+00 1.000e+00 1.000e+00]","[1.878e+03 2.110e+02 7.600e+01 2.300e+01 9.000e+00 3.000e+00 2.000e+00
 0.000e+00 0.000e+00 1.000e+00]",[288. 467. 374. 256. 124.  79.  32.  20.  11.   1.]
203,data\benchmark\db\10\m1003\m1003.off,1003,25359,10544.0,0,"[0.025    0.025    0.025    0.961288 0.025    0.025    0.961288 0.025
 0.963101 0.025    0.025    0.963101 0.025    0.975    0.025    0.961288
 0.975    0.025    0.961288 0.975    0.963101 0.025    0.975    0.963101]",,0.1522480973859908,2.4983959180168287,1.0142642259597778,39.96757954097887,0.9026720523834229,1.0684404373168945,1.2934304182360976,[329. 475. 426. 385. 270. 170. 106.  68.  25.   1.],"[9.500e+01 8.640e+02 1.466e+03 1.198e+03 9.860e+02 8.900e+02 7.930e+02
 3.650e+02 1.040e+02 1.000e+00]","[2.062e+03 3.820e+02 5.170e+02 5.070e+02 4.530e+02 2.070e+02 7.500e+01
 1.800e+01 4.000e+00 1.000e+00]","[1.604e+03 4.610e+02 1.230e+02 4.100e+01 2.000e+01 4.000e+00 1.000e+00
 0.000e+00 0.000e+00 1.000e+00]",[100. 353. 438. 376. 211. 142.  46.  18.   6.   1.]
204,data\benchmark\db\10\m1004\m1004.off,1004,39726,17357.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.882101 0.025    0.025    0.882101 0.025    0.744809 0.025    0.975
 0.744809 0.025    0.975    0.744809 0.882101 0.025    0.744809 0.882101]",plant,0.03470203392303188,1.1799078415589346,1.3090605735778809,8.817933052683264,0.6405718326568604,1.0400843620300293,1.2181988991506933,[459. 777. 733. 535. 392. 285. 190. 117.  43.   1.],"[1.810e+03 2.724e+03 1.711e+03 1.987e+03 1.202e+03 6.800e+02 3.430e+02
 1.310e+02 4.000e+00 1.000e+00]","[2.894e+03 7.360e+02 1.074e+03 9.190e+02 5.530e+02 2.970e+02 1.210e+02
 2.100e+01 5.000e+00 1.000e+00]","[2.526e+03 7.020e+02 2.140e+02 5.900e+01 1.700e+01 1.000e+01 1.000e+00
 1.000e+00 1.000e+00 1.000e+00]",[192. 511. 737. 566. 374. 163.  83.  20.   2.   1.]
205,data\benchmark\db\10\m1005\m1005.off,1005,53502,19610.0,0,"[0.025    0.025    0.025    0.485501 0.025    0.025    0.485501 0.025
 0.490785 0.025    0.025    0.490785 0.025    0.975    0.025    0.485501
 0.975    0.025    0.485501 0.975    0.490785 0.025    0.975    0.490785]",,0.010512953204695965,0.5533738756087816,2.008234977722168,1.6526983443147314,0.2323196977376938,0.9988433122634888,7.71340803402078,"[9.04e+02 1.10e+03 8.05e+02 5.67e+02 4.25e+02 3.46e+02 3.03e+02 2.37e+02
 6.80e+01 1.00e+00]","[5.930e+02 3.184e+03 4.513e+03 2.858e+03 1.671e+03 9.010e+02 2.170e+02
 2.020e+02 1.270e+02 1.000e+00]","[4.591e+03 1.029e+03 1.203e+03 9.750e+02 5.480e+02 3.220e+02 1.650e+02
 6.800e+01 1.500e+01 1.000e+00]","[3.014e+03 1.136e+03 3.840e+02 1.360e+02 5.100e+01 2.100e+01 7.000e+00
 5.000e+00 1.000e+00 1.000e+00]","[1.870e+02 6.820e+02 1.034e+03 9.270e+02 4.970e+02 1.870e+02 4.300e+01
 9.000e+00 0.000e+00 1.000e+00]"
206,data\benchmark\db\10\m1006\m1006.off,1006,48999,25760.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.919029 0.025    0.025    0.919029 0.025    0.579742 0.025    0.975
 0.579742 0.025    0.975    0.579742 0.919029 0.025    0.579742 0.919029]",plant,0.011784728238593781,0.8650755047953063,1.681782603263855,5.963514211794439,0.5194797515869141,1.0021644830703735,1.5146346908170465,[732. 961. 809. 615. 454. 341. 225. 152.  66.   1.],"[2.703e+03 4.990e+03 2.681e+03 1.710e+03 6.120e+02 2.350e+02 8.600e+01
 3.800e+01 1.000e+01 1.000e+00]","[4.322e+03 1.593e+03 1.335e+03 6.480e+02 1.640e+02 6.300e+01 3.100e+01
 8.000e+00 1.000e+00 1.000e+00]","[3.245e+03 7.290e+02 2.330e+02 8.600e+01 3.300e+01 1.800e+01 7.000e+00
 4.000e+00 0.000e+00 1.000e+00]",[349. 911. 878. 575. 346. 145.  43.  14.   5.   1.]
207,data\benchmark\db\10\m1007\m1007.off,1007,23790,8864.0,0,"[0.025    0.025    0.025    0.758171 0.025    0.025    0.758171 0.025
 0.745147 0.025    0.025    0.745147 0.025    0.975    0.025    0.758171
 0.975    0.025    0.758171 0.975    0.745147 0.025    0.975    0.745147]",,0.3708891546264634,3.1947042471150993,1.3084666728973389,53.538957485014485,0.5508251190185547,0.9982635378837585,3.4732593866616224,[305. 378. 453. 401. 247. 151.  99.  64.  16.   1.],"[9.600e+01 4.000e+02 7.650e+02 1.191e+03 2.325e+03 1.381e+03 6.100e+01
 4.200e+01 8.200e+01 1.000e+00]","[1.764e+03 2.240e+02 2.290e+02 3.550e+02 3.730e+02 4.260e+02 2.940e+02
 2.000e+02 9.900e+01 1.000e+00]","[1.121e+03 4.950e+02 2.620e+02 1.410e+02 6.800e+01 2.100e+01 5.000e+00
 1.000e+00 0.000e+00 1.000e+00]",[ 77. 176. 311. 376. 257. 228. 104.  38.  18.   1.]
208,data\benchmark\db\10\m1008\m1008.off,1008,16149,7952.0,0,"[0.025    0.025    0.025    0.92355  0.025    0.025    0.92355  0.025
 0.975    0.025    0.025    0.975    0.025    0.808322 0.025    0.92355
 0.808322 0.025    0.92355  0.808322 0.975    0.025    0.808322 0.975   ]",plant,0.00437706637641413,1.3186723313180337,1.206202507019043,34.65924636883079,0.7278627157211304,0.9784895777702332,1.6651822671595324,[277. 274. 256. 207. 140. 102.  97.  60.  22.   1.],"[2.315e+03 1.067e+03 2.230e+02 2.610e+02 1.800e+02 1.780e+02 4.400e+01
 8.000e+00 2.900e+01 1.000e+00]","[1.576e+03 6.450e+02 1.700e+02 1.190e+02 8.900e+01 4.800e+01 1.900e+01
 2.100e+01 3.000e+00 1.000e+00]","[1.32e+03 7.70e+01 2.60e+01 1.10e+01 1.00e+00 0.00e+00 0.00e+00 0.00e+00
 0.00e+00 1.00e+00]",[327. 427. 218.  66.  29.   3.   3.   2.   1.   1.]
209,data\benchmark\db\10\m1009\m1009.off,1009,16044,6764.0,0,"[0.025    0.025    0.025    0.640569 0.025    0.025    0.640569 0.025
 0.641004 0.025    0.025    0.641004 0.025    0.975    0.025    0.640569
 0.975    0.025    0.640569 0.975    0.641004 0.025    0.975    0.641004]",,0.0048180545006730295,1.7455867599685024,1.522084355354309,76.62817165273518,0.40034210681915283,1.0404508113861084,10.850378063729073,[427. 250. 140. 105. 107.  92. 122. 109.  74.   1.],"[1.791e+03 1.540e+03 4.030e+02 1.460e+02 1.720e+02 1.230e+02 5.800e+01
 3.800e+01 6.000e+00 1.000e+00]","[1.602e+03 4.770e+02 2.020e+02 1.130e+02 7.700e+01 8.300e+01 7.700e+01
 3.200e+01 1.000e+01 1.000e+00]","[1.255e+03 1.060e+02 3.600e+01 1.800e+01 4.000e+00 5.000e+00 1.000e+00
 0.000e+00 1.000e+00 1.000e+00]",[393. 344. 169.  82.  40.  22.   9.   9.   1.   1.]
210,data\benchmark\db\10\m1010\m1010.off,1010,18771,7196.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.803654 0.025    0.025    0.803654 0.025    0.691784 0.025    0.975
 0.691784 0.025    0.975    0.691784 0.803654 0.025    0.691784 0.803654]",plant,0.07397494351946224,1.1246238020495458,1.4093995094299316,5.229732694677114,0.542056143283844,0.9574586749076843,2.0021239680171385,[228. 354. 292. 272. 186. 153.  94.  60.  29.   1.],"[3.130e+02 1.659e+03 1.372e+03 5.820e+02 4.360e+02 3.250e+02 1.560e+02
 1.420e+02 1.900e+01 1.000e+00]","[1.356e+03 6.220e+02 4.980e+02 3.110e+02 1.680e+02 9.100e+01 5.100e+01
 2.200e+01 8.000e+00 1.000e+00]","[1.278e+03 2.470e+02 7.700e+01 4.500e+01 1.200e+01 6.000e+00 0.000e+00
 1.000e+00 2.000e+00 1.000e+00]",[101. 251. 357. 258. 156.  79.  29.  14.   6.   1.]
211,data\benchmark\db\10\m1011\m1011.off,1011,22587,10680.0,0,"[0.025    0.025    0.025    0.870745 0.025    0.025    0.870745 0.025
 0.857125 0.025    0.025    0.857125 0.025    0.975    0.025    0.870745
 0.975    0.025    0.870745 0.975    0.857125 0.025    0.975    0.857125]",,0.006677112960237014,0.9638226249987757,1.1375237703323364,10.957134399373322,0.7276788353919983,1.021122694015503,6.724896016516093,[430. 436. 297. 240. 185. 156. 140.  85.  38.   1.],"[1.539e+03 2.343e+03 1.063e+03 6.080e+02 1.820e+02 1.770e+02 6.300e+01
 3.500e+01 1.200e+01 1.000e+00]","[1.888e+03 7.070e+02 5.560e+02 3.570e+02 1.540e+02 6.500e+01 2.400e+01
 9.000e+00 3.000e+00 1.000e+00]","[1.594e+03 2.880e+02 8.600e+01 2.300e+01 1.000e+01 3.000e+00 1.000e+00
 0.000e+00 2.000e+00 1.000e+00]",[ 92. 327. 401. 334. 201.  99.  29.  18.   4.   1.]
212,data\benchmark\db\10\m1012\m1012.off,1012,8850,4292.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.943566 0.025    0.025    0.943566 0.025    0.581119 0.025    0.975
 0.581119 0.025    0.975    0.581119 0.943566 0.025    0.581119 0.943566]",plant,0.038811324824329814,1.0146864918042,1.677797555923462,5.302936205263481,0.5346160531044006,0.9743636846542358,1.3516233253343397,[154. 160. 127. 110.  99.  56.  42.  27.  11.   1.],[767. 545. 389. 266. 186. 108.  30.  23.  45.   1.],[790. 284. 163. 121.  45.  24.  27.  17.   3.   1.],[543. 144.  56.  27.   4.   7.   1.   3.   1.   1.],[104. 165. 137.  91.  54.  21.   8.   7.   2.   1.]
213,data\benchmark\db\10\m1013\m1013.off,1013,19095,7424.0,0,"[0.025    0.025    0.025    0.904141 0.025    0.025    0.904141 0.025
 0.975    0.025    0.025    0.975    0.025    0.890785 0.025    0.904141
 0.890785 0.025    0.904141 0.890785 0.975    0.025    0.890785 0.975   ]",,0.15791909852333164,2.9478937066874,1.0945402383804321,64.46413087685896,0.7852603793144226,0.9780696034431458,2.8251773938835214,[244. 366. 345. 246. 194. 143.  91.  50.  18.   1.],"[2.570e+02 1.555e+03 1.001e+03 9.370e+02 7.410e+02 3.460e+02 1.340e+02
 1.010e+02 1.900e+01 1.000e+00]","[1.328e+03 4.160e+02 4.200e+02 4.320e+02 3.120e+02 1.650e+02 7.600e+01
 2.400e+01 8.000e+00 1.000e+00]","[1.238e+03 3.080e+02 9.900e+01 3.700e+01 1.200e+01 2.000e+00 1.000e+00
 0.000e+00 0.000e+00 1.000e+00]",[102. 298. 359. 257. 147.  69.  33.   7.   0.   1.]
214,data\benchmark\db\10\m1014\m1014.off,1014,49212,20144.0,0,"[0.025    0.025    0.025    0.719818 0.025    0.025    0.719818 0.025
 0.801019 0.025    0.025    0.801019 0.025    0.975    0.025    0.719818
 0.975    0.025    0.719818 0.975    0.801019 0.025    0.975    0.801019]",plant,0.12057403996481907,3.1226302812883424,1.3545091152191162,87.68691568330308,0.5621732473373413,1.0024621486663818,1.340674082971991,[515. 992. 999. 740. 456. 328. 202. 101.  41.   1.],"[6.350e+02 3.354e+03 4.493e+03 3.209e+03 1.016e+03 2.390e+02 4.400e+01
 4.900e+01 8.300e+01 1.000e+00]","[3.533e+03 7.840e+02 9.710e+02 1.078e+03 8.880e+02 6.010e+02 2.610e+02
 7.000e+01 1.500e+01 1.000e+00]","[2.959e+03 8.870e+02 3.150e+02 1.190e+02 5.800e+01 1.900e+01 9.000e+00
 4.000e+00 4.000e+00 1.000e+00]",[141. 519. 777. 826. 533. 309. 131.  33.  11.   1.]
215,data\benchmark\db\10\m1015\m1015.off,1015,3975,2111.0,0,"[0.025    0.025    0.025    0.507051 0.025    0.025    0.507051 0.025
 0.546773 0.025    0.025    0.546773 0.025    0.975    0.025    0.507051
 0.975    0.025    0.507051 0.975    0.546773 0.025    0.975    0.546773]",,0.17903419086778533,0.8610604598718321,1.9228836297988892,1.50880443299899,0.27031075954437256,0.9646982550621033,5.018463703981528,[53. 77. 62. 53. 36. 36. 23.  7.  6.  1.],[ 64. 186. 232. 220. 164. 163.  23.   0.   7.   1.],[472. 116.  44.  23.   6.   0.   0.   0.   0.   1.],[188.  79.  47.  21.  10.   6.   2.   0.   0.   1.],[ 3. 28. 37. 58. 58. 29. 31. 14.  6.  1.]
216,data\benchmark\db\10\m1016\m1016.off,1016,15921,7909.0,0,"[0.025    0.025    0.025    0.741253 0.025    0.025    0.741253 0.025
 0.619754 0.025    0.025    0.619754 0.025    0.975    0.025    0.741253
 0.975    0.025    0.741253 0.975    0.619754 0.025    0.975    0.619754]",plant,0.013353992117192851,1.1612108281176432,1.5732048749923706,13.549637390362182,0.4479096829891205,0.9584620594978333,26.39272732754665,[470. 266. 146. 125.  80.  84.  80.  89.  75.   1.],"[1.057e+03 1.438e+03 8.270e+02 4.060e+02 3.400e+01 1.200e+02 2.110e+02
 5.200e+01 9.900e+01 1.000e+00]","[1.531e+03 4.560e+02 3.270e+02 2.280e+02 8.200e+01 1.700e+01 3.000e+00
 7.000e+00 1.000e+00 1.000e+00]","[1.211e+03 1.290e+02 4.700e+01 1.300e+01 9.000e+00 6.000e+00 0.000e+00
 0.000e+00 0.000e+00 1.000e+00]",[203. 417. 269. 112.  34.  18.   4.   4.   0.   1.]
217,data\benchmark\db\10\m1017\m1017.off,1017,39936,20016.0,0,"[0.025    0.025    0.025    0.65488  0.025    0.025    0.65488  0.025
 0.611239 0.025    0.025    0.611239 0.025    0.975    0.025    0.65488
 0.975    0.025    0.65488  0.975    0.611239 0.025    0.975    0.611239]",,0.0037826911203721054,1.7701419713479287,1.5951206684112549,90.18282985159601,0.3902810215950012,0.9965546131134033,25.993267087609333,"[1.114e+03 5.760e+02 3.420e+02 3.340e+02 3.160e+02 2.350e+02 2.330e+02
 2.660e+02 1.330e+02 1.000e+00]","[7.420e+02 1.551e+03 5.329e+03 2.260e+02 1.760e+02 7.300e+01 1.450e+02
 1.629e+03 7.770e+02 1.000e+00]","[4.377e+03 1.009e+03 5.880e+02 3.890e+02 1.280e+02 7.800e+01 3.400e+01
 1.100e+01 4.100e+01 1.000e+00]","[2.811e+03 3.550e+02 1.840e+02 9.100e+01 5.600e+01 2.300e+01 1.400e+01
 1.200e+01 3.000e+00 1.000e+00]","[1.10e+03 6.50e+02 4.17e+02 2.27e+02 1.37e+02 7.40e+01 3.50e+01 1.60e+01
 6.00e+00 1.00e+00]"
218,data\benchmark\db\10\m1018\m1018.off,1018,34998,15091.0,0,"[0.025    0.025    0.025    0.944203 0.025    0.025    0.944203 0.025
 0.975    0.025    0.025    0.975    0.025    0.876864 0.025    0.944203
 0.876864 0.025    0.944203 0.876864 0.975    0.025    0.876864 0.975   ]",plant,0.006954316195994601,4.915396571689466,1.1119170188903809,1424.1261797464454,0.8072392344474792,1.139214038848877,3.4979050124332036,[524. 569. 495. 613. 454. 207. 136.  79.  33.   1.],"[1.000e+02 1.430e+02 4.960e+02 7.770e+02 2.662e+03 3.193e+03 1.131e+03
 7.050e+02 1.240e+02 1.000e+00]","[2.663e+03 6.040e+02 1.041e+03 5.450e+02 4.400e+02 2.970e+02 1.720e+02
 6.200e+01 8.000e+00 1.000e+00]","[1.765e+03 5.770e+02 3.490e+02 2.110e+02 1.110e+02 5.900e+01 2.200e+01
 1.100e+01 5.000e+00 1.000e+00]",[168. 403. 489. 449. 388. 253. 119.  54.  10.   1.]
219,data\benchmark\db\10\m1019\m1019.off,1019,49770,21551.0,0,"[0.025    0.025    0.025    0.784646 0.025    0.025    0.784646 0.025
 0.899334 0.025    0.025    0.899334 0.025    0.975    0.025    0.784646
 0.975    0.025    0.784646 0.975    0.899334 0.025    0.975    0.899334]",,0.0059533662750882906,1.4403102376321175,1.2425986528396606,38.724591170386006,0.6880173683166504,1.0016908645629883,7.564516400254674,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],"[3.690e+02 1.482e+03 2.220e+03 1.983e+03 1.373e+03 2.560e+03 1.365e+03
 1.489e+03 4.300e+02 1.000e+00]","[3.711e+03 1.241e+03 8.880e+02 8.380e+02 6.900e+02 5.380e+02 2.440e+02
 1.160e+02 2.800e+01 1.000e+00]","[3.019e+03 8.710e+02 3.200e+02 1.150e+02 6.100e+01 2.800e+01 6.000e+00
 3.000e+00 0.000e+00 1.000e+00]",[296. 793. 880. 660. 411. 188.  65.  20.   4.   1.]
220,data\benchmark\db\10\m1020\m1020.off,1020,55044,30014.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.851268 0.025    0.025    0.851268 0.025    0.836636 0.025    0.975
 0.836636 0.025    0.975    0.836636 0.851268 0.025    0.836636 0.851268]",plant,0.03249306394315682,2.094448390185525,1.1653814315795898,50.96988541034994,0.694396436214447,0.9568818807601929,1.7126786468410795,"[5.960e+02 1.100e+03 1.075e+03 8.510e+02 5.440e+02 3.640e+02 2.200e+02
 1.030e+02 3.900e+01 1.000e+00]","[3.230e+02 2.843e+03 3.947e+03 2.986e+03 2.374e+03 1.483e+03 5.370e+02
 9.300e+01 9.100e+01 1.000e+00]","[4.342e+03 9.000e+02 1.566e+03 1.135e+03 8.610e+02 2.960e+02 5.400e+01
 1.800e+01 1.000e+00 1.000e+00]","[3.382e+03 9.860e+02 3.260e+02 1.270e+02 3.800e+01 1.800e+01 7.000e+00
 6.000e+00 2.000e+00 1.000e+00]",[156. 593. 906. 927. 628. 286. 126.  40.   7.   1.]
221,data\benchmark\db\10\m1021\m1021.off,1021,22923,11540.0,0,"[0.025    0.025    0.025    0.903845 0.025    0.025    0.903845 0.025
 0.90316  0.025    0.025    0.90316  0.025    0.975    0.025    0.903845
 0.975    0.025    0.903845 0.975    0.90316  0.025    0.975    0.90316 ]",,0.01821953379476004,1.1373526710795967,1.0795429944992065,10.899757247216751,0.7959087491035461,0.9774967432022095,29.08696993766768,[600. 386. 230. 154. 145. 129. 138. 156.  99.   1.],"[5.150e+02 1.463e+03 9.650e+02 9.390e+02 9.280e+02 7.810e+02 3.000e+02
 1.310e+02 8.900e+01 1.000e+00]","[1.844e+03 5.680e+02 5.030e+02 4.050e+02 2.110e+02 1.450e+02 9.400e+01
 3.900e+01 1.000e+01 1.000e+00]","[1.218e+03 4.330e+02 2.070e+02 1.000e+02 4.300e+01 1.800e+01 1.100e+01
 4.000e+00 3.000e+00 1.000e+00]",[149. 437. 493. 276.  96.  51.  21.   4.   1.   1.]
222,data\benchmark\db\10\m1022\m1022.off,1022,23646,10842.0,0,"[0.025    0.025    0.025    0.920176 0.025    0.025    0.920176 0.025
 0.917644 0.025    0.025    0.917644 0.025    0.975    0.025    0.920176
 0.975    0.025    0.920176 0.975    0.917644 0.025    0.975    0.917644]",plant,0.0009830056676463153,2.4058019827384896,1.0625035762786865,444.1213226268705,0.8232842087745667,1.111019253730774,7.701793476726307,[587. 230. 263. 276. 294. 207. 119.  81.  44.   1.],"[2.000e+02 4.385e+03 3.570e+02 2.890e+02 7.400e+01 1.590e+02 2.860e+02
 4.680e+02 8.600e+01 1.000e+00]","[2.629e+03 6.380e+02 1.700e+02 1.430e+02 1.380e+02 1.250e+02 3.900e+01
 3.700e+01 2.100e+01 1.000e+00]","[1.594e+03 3.190e+02 7.700e+01 4.600e+01 3.500e+01 1.300e+01 1.000e+01
 6.000e+00 1.000e+00 1.000e+00]",[912. 301. 119.  77.  88.  49.  22.   5.   3.   1.]
223,data\benchmark\db\10\m1023\m1023.off,1023,7977,3236.0,0,"[0.025    0.025    0.025    0.96653  0.025    0.025    0.96653  0.025
 0.975    0.025    0.025    0.975    0.025    0.813317 0.025    0.96653
 0.813317 0.025    0.96653  0.813317 0.975    0.025    0.813317 0.975   ]",,0.0077033817773382845,1.4277363888610983,1.1987946033477783,33.159148886137714,0.7664429545402527,0.9711843729019165,1.7394215810358462,[102. 148. 146. 114.  79.  41.  46.  25.   8.   1.],[251. 264. 199. 245. 180.  74. 178. 469. 266.   1.],[610. 219. 160. 114.  67.  38.  44.  39.  37.   1.],[416. 145.  75.  37.  21.  10.   2.   2.   1.   1.],[ 30. 109. 116. 125.  66.  49.  25.  11.   0.   1.]
224,data\benchmark\db\10\m1024\m1024.off,1024,67269,32733.0,0,"[0.025    0.025    0.025    0.975    0.025    0.025    0.975    0.025
 0.916835 0.025    0.025    0.916835 0.025    0.872471 0.025    0.975
 0.872471 0.025    0.975    0.872471 0.916835 0.025    0.872471 0.916835]",plant,0.011658636144915203,1.3239977599401056,1.1175156831741333,21.49502114528491,0.779914140701294,0.9996815919876099,1.7345051348230964,"[8.680e+02 1.074e+03 1.250e+03 1.075e+03 7.140e+02 4.800e+02 3.000e+02
 1.650e+02 5.300e+01 1.000e+00]","[1.035e+03 1.878e+03 2.833e+03 3.282e+03 2.365e+03 2.721e+03 2.357e+03
 1.113e+03 3.530e+02 1.000e+00]","[5.436e+03 1.025e+03 1.066e+03 1.405e+03 1.270e+03 5.030e+02 2.980e+02
 1.540e+02 5.300e+01 1.000e+00]","[3.469e+03 1.280e+03 6.560e+02 3.800e+02 1.350e+02 4.200e+01 1.000e+01
 3.000e+00 4.000e+00 1.000e+00]","[3.700e+02 9.790e+02 1.059e+03 8.980e+02 6.280e+02 3.560e+02 1.480e+02
 4.100e+01 5.000e+00 1.000e+00]"
